0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.027536096,0.157624363,0.138718707,0.121902502,0.106906289,0.464776684,0.237058645,0.916358809,0.747835811,0.245708211,0.075610876,0.045606148,0.036207962,0.009440015,6.95E-05
0.156454342,0.156454342,0.156454342,0.156454342,0.156454342,0.156454342,0.156454342,0.156454342,0.156454342,0.156454342,0.156454342,0.156454342,0.272893181,0.2572025,0.241048726,0.223875882,0.639258018,0.281759803,0.916376369,0.784380153,0.255904041,0.085292462,0.05227918,0.039119506,0.010055604,0.000132422
0.13657946,0.13657946,0.13657946,0.13657946,0.13657946,0.13657946,0.13657946,0.13657946,0.13657946,0.13657946,0.13657946,0.13657946,0.255133273,0.257103852,0.256610806,0.252133497,0.786003741,0.29861375,0.86401116,0.775520291,0.244377627,0.08154197,0.050779549,0.038753452,0.010243977,0.000136694
0.118879968,0.118879968,0.118879968,0.118879968,0.118879968,0.118879968,0.118879968,0.118879968,0.118879968,0.118879968,0.118879968,0.118879968,0.2368492,0.254198733,0.269279468,0.279193854,0.954720381,0.320353356,0.814853279,0.766482957,0.233526757,0.078018577,0.049337676,0.038411475,0.010435952,0.000141111
0.103023128,0.103023128,0.103023128,0.103023128,0.103023128,0.103023128,0.103023128,0.103023128,0.103023128,0.103023128,0.103023128,0.103023128,0.217420372,0.246909423,0.276040099,0.300716492,1.135801743,0.349662343,0.769015557,0.756993245,0.223439831,0.074748048,0.047961435,0.038104669,0.010631475,0.000145688
0.415371119,0.415371119,0.415371119,0.415371119,0.415371119,0.415371119,0.415371119,0.415371119,0.415371119,0.415371119,0.415371119,0.415371119,0.579978087,0.724108074,0.893517254,1.080501056,2.695173076,1.321298531,0.918377559,1.003987418,0.316372743,0.139213807,0.093428778,0.061424869,0.015421505,0.000761034
0.188063775,0.188063775,0.188063775,0.188063775,0.188063775,0.188063775,0.188063775,0.188063775,0.188063775,0.188063775,0.188063775,0.188063775,0.238200171,0.268317578,0.304590386,0.349538168,1.444918201,2.054933882,1.012489872,0.770741281,0.284111721,0.114289654,0.080329411,0.059959819,0.017083386,0.00087085
0.812849873,0.812849873,0.812849873,0.812849873,0.812849873,0.812849873,0.812849873,0.812849873,0.812849873,0.812849873,0.812849873,0.812849873,0.856132068,0.849278175,0.840223208,0.827582255,1.05121643,1.006322071,1.507928374,0.900992269,0.414926129,0.220565292,0.156730619,0.099864153,0.027934778,0.002717807
0.601408942,0.601408942,0.601408942,0.601408942,0.601408942,0.601408942,0.601408942,0.601408942,0.601408942,0.601408942,0.601408942,0.601408942,0.672105616,0.707292638,0.74208796,0.774526432,1.177935075,0.912517448,0.976792754,1.122975656,0.521717737,0.271270268,0.201737796,0.146186564,0.047470619,0.005282714
0.222869196,0.222869196,0.222869196,0.222869196,0.222869196,0.222869196,0.222869196,0.222869196,0.222869196,0.222869196,0.222869196,0.222869196,0.246737742,0.250331631,0.253818172,0.257098953,0.43951295,0.45791848,0.686019265,0.607033918,0.597229732,0.314360487,0.199634432,0.153511332,0.064785323,0.005266346
0.096849378,0.096849378,0.096849378,0.096849378,0.096849378,0.096849378,0.096849378,0.096849378,0.096849378,0.096849378,0.096849378,0.096849378,0.118291234,0.122293876,0.12614295,0.129612873,0.289275113,0.243416101,0.388771499,0.386028085,0.416395222,0.290922046,0.21977127,0.174697683,0.066158289,0.002928702
0.076962339,0.076962339,0.076962339,0.076962339,0.076962339,0.076962339,0.076962339,0.076962339,0.076962339,0.076962339,0.076962339,0.076962339,0.096111902,0.101562919,0.107004326,0.112183089,0.267669133,0.230565664,0.292471167,0.339096882,0.326977744,0.297662521,0.315004027,0.265594409,0.072996773,0.00270943
0.083799141,0.083799141,0.083799141,0.083799141,0.083799141,0.083799141,0.083799141,0.083799141,0.083799141,0.083799141,0.083799141,0.083799141,0.098607324,0.106332106,0.11456381,0.123224121,0.259978898,0.248009808,0.217036041,0.278889874,0.256871641,0.244044653,0.292514012,0.284186842,0.077800759,0.004211817
0.029280846,0.029280846,0.029280846,0.029280846,0.029280846,0.029280846,0.029280846,0.029280846,0.029280846,0.029280846,0.029280846,0.029280846,0.032093365,0.033657547,0.03529284,0.036969466,0.057273058,0.053815517,0.050377205,0.053319671,0.048768141,0.037351449,0.035944486,0.040792725,0.025031397,0.005683221
1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,1.85E-04,0.000333968,0.00032619,0.000318691,0.000311532,0.001287897,0.001050031,0.001995562,0.001671038,0.00093852,0.000475646,0.000470056,0.000940322,0.002858978,0.002858978
